用户号,一级标签,二级标签,推荐指数
10657,偏好语种,德语,0.751231226071
10657,偏好语种,法语,0.72759224671
10657,偏好地区,台湾,0.715761685715
10657,偏好节目类型,恐怖,0.689787635094
10657,偏好节目类型,电视剧场,0.67051220374
10657,偏好地区,其他国家,0.665922217423
10657,偏好地区,法国,0.665840362248
10657,偏好语种,其他,0.652596429753
10657,偏好语种,国语,0.603461643801
10674,偏好节目类型,欧美剧场,0.863910148799
10674,偏好节目类型,动作,0.83112451324
10674,偏好节目类型,电视剧场,0.809411197094
10674,偏好节目类型,广告,0.80368811339
10674,偏好地区,其他,0.618104291868
10674,偏好地区,台湾,0.586190479194
10674,偏好地区,其他国家,0.5453732318
10674,偏好地区,法国,0.545306194509
10675,偏好节目类型,生活服务,1.38465142134
10675,偏好节目类型,动作,1.18156060989
10675,偏好节目类型,恐怖,1.18134174039
10675,偏好节目类型,大陆剧场,1.15292289478
10675,偏好地区,台湾,1.0684539829
10675,偏好语种,法语,1.06214550637
10675,偏好地区,其他国家,0.973541769363
10675,偏好地区,法国,0.952280291852
10675,偏好语种,其他,0.949022792856
10675,偏好地区,大陆,0.928498461458
10675,偏好语种,国语,0.900219772584
10675,偏好语种,日语,0.840950712499
10678,偏好地区,其他国家,1.34381176305
10678,偏好地区,法国,1.28952822637
10678,偏好地区,美国,1.28383530089
10678,偏好地区,大陆,1.2369653903
10678,偏好节目类型,欧美剧场,1.00041445668
10678,偏好节目类型,生活服务,0.977042062404
10678,偏好节目类型,动作,0.968693037665
10678,偏好节目类型,电视剧场,0.946663427828
10678,偏好语种,粤语,0.718439474347
10678,偏好语种,其他,0.626602771161
10678,偏好语种,国语,0.585309719694
10678,偏好语种,日语,0.546619257487
10681,偏好语种,法语,0.922595848558
10681,偏好节目类型,恐怖,0.877261859024
10681,偏好节目类型,动作,0.858045423765
10681,偏好节目类型,纪录片,0.852242003927
10681,偏好节目类型,电视剧场,0.847813082905
10681,偏好语种,其他,0.824431953367
10681,偏好地区,台湾,0.793495875037
10681,偏好语种,国语,0.781435409211
10681,偏好语种,日语,0.729354316005
10681,偏好地区,其他国家,0.720966473474
10681,偏好地区,法国,0.703072164072
10681,偏好地区,大陆,0.688751311475
10687,偏好节目类型,广告,0.982718646661
10687,偏好节目类型,恐怖,0.899905765184
10687,偏好节目类型,纪录片,0.866236439619
10687,偏好节目类型,电视剧场,0.864405368626
10687,偏好地区,其他,0.701898629552
10687,偏好语种,德语,0.698645040246
10687,偏好语种,法语,0.67666078944
10687,偏好地区,台湾,0.665658367715
10687,偏好地区,其他国家,0.619307662203
10687,偏好地区,法国,0.619231536891
10687,偏好语种,其他,0.60691467967
10687,偏好语种,国语,0.561219328735
10691,偏好节目类型,恐怖,2.11770201564
10691,偏好地区,台湾,2.11578935709
10691,偏好节目类型,动作,2.0813615039
10691,偏好节目类型,电视剧场,2.04978107598
10691,偏好节目类型,纪录片,2.01170539224
10691,偏好地区,法国,1.88903211887
10691,偏好地区,日本,1.83856999674
10691,偏好语种,法语,1.72671699594
10691,偏好地区,中国,1.70262155237
10691,偏好语种,日语,1.39855238547
10691,偏好语种,英语,1.31904604933
10691,偏好语种,其他,1.15720228064
10693,偏好节目类型,广告,2.00628707199
10693,偏好节目类型,电视剧场,1.9776028885
10693,偏好节目类型,恐怖,1.94089112459
10693,偏好节目类型,综艺娱乐,1.90905569699
10693,偏好语种,德语,1.26023451159
10693,偏好语种,其他,1.17710126693
10693,偏好语种,国语,1.10742272443
10693,偏好地区,其他,1.08234763811
10693,偏好地区,其他国家,1.07224668261
10693,偏好语种,日语,1.03571077312
10693,偏好地区,法国,1.01934870732
10693,偏好地区,大陆,0.983602720991
10696,偏好节目类型,广告,1.10837213644
10696,偏好节目类型,大陆剧场,1.02710201705
10696,偏好节目类型,恐怖,1.02620912997
10696,偏好节目类型,电视剧场,1.01810844982
10696,偏好语种,德语,0.649099317202
10696,偏好语种,法语,0.628674120764
10696,偏好地区,其他,0.620119470701
10696,偏好地区,台湾,0.588101610797
10696,偏好语种,其他,0.563874187148
10696,偏好地区,其他国家,0.547151288686
10696,偏好地区,法国,0.547084032837
10696,偏好语种,国语,0.521419407707
10697,偏好节目类型,综艺娱乐,2.85492498959
10697,偏好节目类型,纪录片,2.75501959717
10697,偏好节目类型,历史,2.72502783796
10697,偏好节目类型,动作片,2.70410121912
10697,偏好地区,法国,1.42108944158
10697,偏好地区,美国,1.40638297291
10697,偏好地区,大陆,1.36231673218
10697,偏好地区,日本,1.35276430647
10697,偏好语种,其他,1.00088672055
10697,偏好语种,国语,0.936712777001
10697,偏好语种,日语,0.866220946519
10697,偏好语种,英语,0.841145495223
10698,偏好节目类型,广告,1.16156600551
10698,偏好节目类型,恐怖,1.08382092394
10698,偏好节目类型,大陆剧场,1.07497024232
10698,偏好节目类型,综艺娱乐,1.05763419188
10698,偏好语种,德语,0.952726333297
10698,偏好语种,其他,0.866919206242
10698,偏好语种,国语,0.80037372052
10698,偏好语种,日语,0.730993791764
10698,偏好地区,其他,0.722929626754
10698,偏好地区,其他国家,0.680922932612
10698,偏好地区,法国,0.657366299298
10698,偏好地区,美国,0.650660339042
10703,偏好节目类型,生活服务,1.11313636575
10703,偏好节目类型,动作,1.07981721038
10703,偏好节目类型,电视剧场,1.0616782309
10703,偏好节目类型,广告,1.04812821586
10703,偏好地区,其他,0.666847715372
10703,偏好地区,其他国家,0.624375462877
10703,偏好地区,法国,0.604676941071
10703,偏好地区,美国,0.595473572503
10707,偏好节目类型,广告,0.886069980137
10707,偏好节目类型,恐怖,0.821825299233
10707,偏好节目类型,大陆剧场,0.790770187582
10707,偏好节目类型,动作,0.790094111992
10707,偏好地区,其他,0.623030484263
10707,偏好地区,台湾,0.590862323604
10707,偏好地区,其他国家,0.549719769272
10707,偏好地区,法国,0.549652197706
10708,偏好节目类型,生活服务,1.51443265426
10708,偏好节目类型,恐怖,1.45094314989
10708,偏好节目类型,动作,1.40813160313
10708,偏好节目类型,电视剧场,1.38762515998
10708,偏好地区,其他国家,1.20032018438
10708,偏好地区,美国,1.17105633826
10708,偏好地区,法国,1.13563825836
10708,偏好地区,日本,1.07298310557
10708,偏好语种,其他,0.966503701989
10708,偏好语种,国语,0.899462854963
10708,偏好语种,日语,0.833792220424
10708,偏好语种,英语,0.814228200588
10721,偏好语种,法语,1.18178710809
10721,偏好节目类型,生活服务,1.17883136422
10721,偏好节目类型,欧美剧场,1.17189988327
10721,偏好地区,英国,1.14822865405
10721,偏好节目类型,动作,1.09345894456
10721,偏好地区,台湾,1.08943296952
10721,偏好节目类型,电视剧场,1.0693479574
10721,偏好语种,其他,1.05636345965
10721,偏好地区,其他国家,1.02017673982
10721,偏好地区,美国,1.00898897204
10721,偏好语种,国语,0.999285902486
10721,偏好语种,日语,0.930592812709
10738,偏好节目类型,恐怖,2.57815694572
10738,偏好节目类型,广告,2.54135810632
10738,偏好节目类型,大陆剧场,2.40279206232
10738,偏好节目类型,电视剧场,2.38109717145
10738,偏好语种,德语,1.89291923594
10738,偏好语种,日语,1.62937541983
10738,偏好语种,英语,1.5360309465
10738,偏好地区,其他,1.51505671835
10738,偏好地区,法国,1.48388675783
10738,偏好地区,大陆,1.44150892084
10738,偏好地区,日本,1.43052541
10738,偏好语种,法语,1.28259825669
10746,偏好节目类型,悬念,3.32302691525
10746,偏好节目类型,纪录片,3.28027882435
10746,偏好节目类型,动作片,3.27247064408
10746,偏好节目类型,警匪,3.20187081246
10746,偏好地区,美国,1.62140819137
10746,偏好地区,法国,1.60579949842
10746,偏好地区,大陆,1.52362829578
10746,偏好语种,国语,1.51933865344
10746,偏好地区,日本,1.51732642079
10746,偏好语种,日语,1.44190241956
10746,偏好语种,英语,1.35722491637
10746,偏好语种,粤语,1.02132248865
10748,偏好地区,其他,0.700152273919
10748,偏好语种,德语,0.696906779691
10748,偏好语种,法语,0.674977226698
10748,偏好地区,台湾,0.664002179498
10748,偏好地区,其他国家,0.617766796644
10748,偏好地区,法国,0.617690860735
10748,偏好语种,其他,0.605404648414
10748,偏好语种,国语,0.559822989584
10749,偏好节目类型,生活服务,3.87834274701
10749,偏好节目类型,动作,3.73673494518
10749,偏好节目类型,广告,3.69860172283
10749,偏好节目类型,恐怖,3.68279279019
10749,偏好地区,其他,1.49474959222
10749,偏好地区,其他国家,1.44649688824
10749,偏好地区,法国,1.38097787307
10749,偏好地区,大陆,1.32638849661
10749,偏好语种,德语,1.13814173191
10749,偏好语种,其他,1.06991671963
10749,偏好语种,日语,0.91981545458
10749,偏好语种,英语,0.905740317649
10751,偏好节目类型,大陆剧场,2.41527614849
10751,偏好节目类型,电视剧场,2.4083704483
10751,偏好节目类型,恐怖,2.347697893
10751,偏好节目类型,历史,2.26935093261
10751,偏好地区,其他国家,1.80398938549
10751,偏好地区,美国,1.7645930816
10751,偏好地区,法国,1.71443240197
10751,偏好地区,大陆,1.64705273372
10751,偏好语种,其他,1.13497841705
10751,偏好语种,国语,1.05887397076
10751,偏好语种,日语,0.982641063422
10751,偏好语种,英语,0.955938910345
10760,偏好节目类型,广告,1.48008261701
10760,偏好节目类型,恐怖,1.46234104209
10760,偏好节目类型,大陆剧场,1.44434480671
10760,偏好节目类型,电视剧场,1.40674485214
10760,偏好地区,其他,1.26702158228
10760,偏好地区,其他国家,1.23937784631
10760,偏好地区,美国,1.18251005427
10760,偏好地区,大陆,1.10515768881
10760,偏好语种,德语,0.925853513434
10760,偏好语种,其他,0.859461663821
10760,偏好语种,国语,0.792962406851
10760,偏好语种,日语,0.726324760666
10763,偏好节目类型,动作,1.98519370356
10763,偏好节目类型,广告,1.97380229168
10763,偏好节目类型,电视剧场,1.97312093144
10763,偏好节目类型,历史,1.89468789016
10763,偏好语种,德语,0.589128287621
10763,偏好语种,其他,0.541833947595
10763,偏好地区,其他,0.536128460754
10763,偏好地区,其他国家,0.505988774789
10763,偏好语种,国语,0.500063779137
10766,偏好节目类型,欧美剧场,0.958633130154
10766,偏好节目类型,恐怖,0.825033097738
10766,偏好节目类型,纪录片,0.808006783531
10766,偏好节目类型,电视剧场,0.807442690042
10766,偏好地区,英国,0.661747009023
10766,偏好语种,粤语,0.658679539019
10766,偏好地区,台湾,0.596391222132
10766,偏好语种,法语,0.583278249141
10766,偏好地区,其他国家,0.535203605166
10766,偏好地区,日本,0.53387843991
10766,偏好语种,其他,0.519665984055
10766,偏好语种,国语,0.502246611963
10767,偏好节目类型,广告,1.51919082579
10767,偏好节目类型,大陆剧场,1.43963786122
10767,偏好节目类型,纪录片,1.41766959822
10767,偏好节目类型,动作,1.41000258762
10767,偏好语种,德语,1.05196759679
10767,偏好语种,其他,0.974882823693
10767,偏好语种,国语,0.899503129726
10767,偏好地区,台湾,0.895085871816
10767,偏好地区,其他,0.879464852287
10767,偏好地区,其他国家,0.847233761016
10767,偏好语种,日语,0.823712292229
10767,偏好地区,美国,0.797703610553
10769,偏好节目类型,大陆剧场,2.01680671843
10769,偏好节目类型,恐怖,2.00041221066
10769,偏好节目类型,电视剧场,1.97248443454
10769,偏好节目类型,综艺娱乐,1.94030381262
10769,偏好地区,台湾,0.76529729334
10769,偏好语种,法语,0.723138374926
10769,偏好地区,其他国家,0.700811052761
10769,偏好地区,法国,0.689184846855
10769,偏好地区,大陆,0.66643092596
10769,偏好语种,其他,0.645951119947
10769,偏好语种,国语,0.613795296256
10769,偏好语种,日语,0.574502559703
10770,偏好节目类型,生活服务,1.37825542244
10770,偏好节目类型,综艺娱乐,1.29588173701
10770,偏好节目类型,广告,1.28663629686
10770,偏好节目类型,电视剧场,1.23427171139
10770,偏好语种,德语,0.629244348068
10770,偏好语种,法语,0.609443927584
10770,偏好语种,其他,0.546626126205
10770,偏好语种,国语,0.505469974436
10775,偏好地区,台湾,0.599902764959
10775,偏好节目类型,恐怖,0.587625732573
10775,偏好语种,法语,0.587534271456
10775,偏好语种,德语,0.583139439182
10775,偏好节目类型,生活服务,0.563930997576
10775,偏好地区,英国,0.563136855947
10775,偏好节目类型,欧美剧场,0.556245816909
10775,偏好节目类型,纪录片,0.542128364655
10775,偏好语种,其他,0.538018117248
10775,偏好地区,法国,0.526468587788
10775,偏好地区,日本,0.520609999739
10777,偏好节目类型,恐怖,1.10417037819
10777,偏好节目类型,动作,1.08566208454
10777,偏好节目类型,纪录片,1.0787906715
10777,偏好节目类型,电视剧场,1.07394006365
10777,偏好语种,法语,0.940619671944
10777,偏好语种,其他,0.841154372354
10777,偏好语种,国语,0.793439669098
10777,偏好地区,台湾,0.753034698392
10777,偏好语种,日语,0.736504018686
10777,偏好地区,其他国家,0.686455597428
10777,偏好地区,法国,0.671794296947
10777,偏好地区,大陆,0.654519425398
10782,偏好节目类型,生活服务,1.44296636706
10782,偏好地区,其他国家,1.38242063133
10782,偏好节目类型,广告,1.37673731397
10782,偏好节目类型,动作,1.36869882341
10782,偏好节目类型,历史,1.33855132589
10782,偏好地区,法国,1.32982340394
10782,偏好地区,美国,1.32171819875
10782,偏好地区,大陆,1.25617159022
10786,偏好地区,台湾,1.13402437356
10786,偏好地区,其他国家,1.03543386875
10786,偏好地区,法国,1.01507939519
10786,偏好地区,大陆,0.986326493614
10786,偏好节目类型,欧美剧场,0.935767428724
10786,偏好语种,法语,0.8485885402
10786,偏好节目类型,动作,0.80156077186
10786,偏好节目类型,恐怖,0.794581212763
10786,偏好节目类型,纪录片,0.789800376616
10786,偏好语种,其他,0.757635595999
10786,偏好语种,国语,0.722262492328
10786,偏好语种,日语,0.678489354081
10788,偏好节目类型,生活服务,1.23809416243
10788,偏好节目类型,欧美剧场,1.2280769743
10788,偏好节目类型,大陆剧场,1.18967066455
10788,偏好节目类型,广告,1.15121696473
10788,偏好语种,德语,1.04868638185
10788,偏好语种,其他,0.98544243656
10788,偏好语种,国语,0.90883277152
10788,偏好语种,日语,0.833906807421
10788,偏好地区,台湾,0.770957155266
10788,偏好地区,其他国家,0.734928320959
10788,偏好地区,其他,0.734439673511
10788,偏好地区,美国,0.694014504333
10791,偏好节目类型,生活服务,2.42204202617
10791,偏好节目类型,大陆剧场,2.32703091627
10791,偏好节目类型,恐怖,2.278664728
10791,偏好节目类型,动作片,2.15570478289
10791,偏好语种,日语,1.53060238286
10791,偏好语种,英语,1.41226820482
10791,偏好语种,粤语,1.28705943791
10791,偏好地区,法国,1.25112249757
10791,偏好语种,法语,1.24299516864
10791,偏好地区,大陆,1.20911857551
10791,偏好地区,日本,1.20024865015
10791,偏好地区,中国,1.11489188223
10793,偏好节目类型,广告,0.858314016933
10793,偏好节目类型,恐怖,0.786249045176
10793,偏好节目类型,纪录片,0.756583559125
10793,偏好节目类型,综艺娱乐,0.754883221653
10793,偏好语种,德语,0.60018534757
10793,偏好语种,法语,0.581299326127
10793,偏好语种,其他,0.521382500382
10794,偏好节目类型,欧美剧场,1.9017087363
10794,偏好节目类型,纪录片,1.69873307424
10794,偏好节目类型,电视剧场,1.68904924457
10794,偏好节目类型,大陆剧场,1.6785226208
10794,偏好地区,台湾,0.804158046063
10794,偏好地区,其他国家,0.741329292468
10794,偏好地区,法国,0.734194993332
10794,偏好地区,大陆,0.702216755209
10794,偏好语种,法语,0.522141019894
10795,偏好节目类型,恐怖,1.91713442637
10795,偏好节目类型,综艺娱乐,1.87336422394
10795,偏好节目类型,历史,1.84485677002
10795,偏好节目类型,动作片,1.82528306085
10795,偏好地区,美国,1.63054379414
10795,偏好地区,法国,1.61060934271
10795,偏好地区,日本,1.56926579633
10795,偏好语种,国语,1.5478792129
10795,偏好地区,大陆,1.54235821294
10795,偏好语种,日语,1.47450234516
10795,偏好语种,英语,1.41797390997
10795,偏好语种,德语,1.12935718821
10799,偏好节目类型,欧美剧场,0.977502067404
10799,偏好地区,台湾,0.887302592091
10799,偏好语种,法语,0.876503107026
10799,偏好节目类型,动作,0.83940550164
10799,偏好节目类型,恐怖,0.828853916266
10799,偏好节目类型,纪录片,0.825140321286
10799,偏好地区,其他国家,0.803723091322
10799,偏好语种,其他,0.782287777663
10799,偏好地区,法国,0.781162192927
10799,偏好地区,日本,0.776132362082
10799,偏好语种,国语,0.747452926358
10799,偏好语种,粤语,0.715637270616
10801,偏好语种,德语,0.688678210118
10801,偏好节目类型,广告,0.675014587983
10801,偏好语种,法语,0.667007585375
10801,偏好节目类型,恐怖,0.621109589631
10801,偏好语种,其他,0.598256469612
10801,偏好节目类型,纪录片,0.595072253174
10801,偏好节目类型,大陆剧场,0.594150599288
10801,偏好语种,国语,0.553213005936
10805,偏好语种,德语,0.751231226071
10805,偏好语种,法语,0.72759224671
10805,偏好地区,台湾,0.694535788726
10805,偏好地区,英国,0.665922217423
10805,偏好语种,其他,0.652596429753
10805,偏好节目类型,恐怖,0.644462159033
10805,偏好地区,美国,0.632315129946
10805,偏好节目类型,悬念,0.63215013132
10805,偏好节目类型,纪录片,0.628540915329
10805,偏好节目类型,生活服务,0.628333409315
10805,偏好地区,法国,0.618645754551
10805,偏好语种,国语,0.603461643801
10811,偏好节目类型,生活服务,1.18661930101
10811,偏好节目类型,广告,1.10932856405
10811,偏好节目类型,综艺娱乐,1.04910469774
10811,偏好节目类型,大陆剧场,1.02487979323
10814,偏好节目类型,广告,3.15613684308
10814,偏好节目类型,综艺娱乐,3.10697989557
10814,偏好节目类型,历史,3.02432613002
10814,偏好节目类型,纪录片,2.97739378843
10814,偏好地区,其他,1.25495897397
10814,偏好地区,其他国家,1.21160400733
10814,偏好地区,法国,1.16272528372
10814,偏好地区,大陆,1.11020781612
10814,偏好语种,德语,0.768167271531
10814,偏好语种,其他,0.729262748535
10814,偏好语种,日语,0.631571058741
10814,偏好语种,英语,0.619314167158
10824,偏好节目类型,生活服务,0.774802220272
10824,偏好地区,其他,0.735861466466
10824,偏好语种,德语,0.732450445419
10824,偏好节目类型,广告,0.728655009035
10824,偏好语种,法语,0.709402440542
10824,偏好地区,台湾,0.697867643573
10824,偏好节目类型,恐怖,0.68092752144
10824,偏好节目类型,大陆剧场,0.65878418108
10824,偏好地区,其他国家,0.649274161987
10824,偏好地区,法国,0.649194353192
10824,偏好语种,其他,0.636281519009
10824,偏好语种,国语,0.588375102706
10825,偏好节目类型,生活服务,1.5766553351
10825,偏好节目类型,综艺娱乐,1.39122464751
10825,偏好节目类型,动作,1.36518475318
10825,偏好节目类型,纪录片,1.36426744528
10825,偏好地区,台湾,0.95940827726
10825,偏好地区,其他国家,0.878877302802
10825,偏好语种,法语,0.869442758226
10825,偏好地区,法国,0.86462334422
10825,偏好地区,大陆,0.835588240396
10825,偏好语种,其他,0.777388214411
10825,偏好语种,国语,0.734012801833
10825,偏好语种,日语,0.682106474907
10827,偏好节目类型,欧美剧场,1.47030845209
10827,偏好地区,台湾,1.36809322987
10827,偏好节目类型,恐怖,1.36056529779
10827,偏好节目类型,大陆剧场,1.28949368794
10827,偏好节目类型,动作,1.28672702654
10827,偏好地区,其他国家,1.2692764794
10827,偏好地区,美国,1.19914100794
10827,偏好地区,日本,1.17944838341
10827,偏好语种,其他,1.1045125363
10827,偏好语种,国语,1.03216147248
10827,偏好语种,日语,0.958163243836
10827,偏好语种,英语,0.929988413675
10832,偏好节目类型,生活服务,2.11242180339
10832,偏好节目类型,电视剧场,2.03837878624
10832,偏好节目类型,恐怖,1.97303668813
10832,偏好节目类型,综艺娱乐,1.95098472282
10832,偏好地区,其他国家,1.50935044136
10832,偏好地区,美国,1.44322713828
10832,偏好地区,日本,1.38087960231
10832,偏好地区,大陆,1.37121241869
10832,偏好语种,其他,1.29054953557
10832,偏好语种,国语,1.21280394848
10832,偏好语种,日语,1.13062456965
10832,偏好语种,英语,1.0868106881
10835,偏好节目类型,恐怖,1.68039859573
10835,偏好节目类型,动作,1.6614985325
10835,偏好节目类型,大陆剧场,1.64027386779
10835,偏好节目类型,综艺娱乐,1.61610859461
10835,偏好语种,法语,0.922283562615
10835,偏好语种,其他,0.824863004085
10835,偏好语种,国语,0.777412698711
10835,偏好语种,日语,0.720928247537
10835,偏好地区,台湾,0.691740715087
10835,偏好地区,其他国家,0.630114828981
10835,偏好地区,法国,0.61616664517
10835,偏好地区,大陆,0.601060357293
10836,偏好节目类型,生活服务,1.13614701412
10836,偏好节目类型,广告,1.05777980312
10836,偏好节目类型,动作,1.0436753114
10836,偏好节目类型,电视剧场,1.03645067686
10836,偏好地区,台湾,0.694301847689
10836,偏好地区,其他,0.673595963497
10836,偏好地区,其他国家,0.656933287376
10836,偏好地区,法国,0.626930771488
10836,偏好语种,法语,0.586882505529
10836,偏好语种,德语,0.576563423962
10836,偏好语种,其他,0.540209515362
10838,偏好语种,德语,0.751231226071
10838,偏好语种,法语,0.72759224671
10838,偏好节目类型,生活服务,0.669224755806
10838,偏好地区,英国,0.665840362248
10838,偏好节目类型,欧美剧场,0.659074099241
10838,偏好节目类型,恐怖,0.655159144769
10838,偏好语种,其他,0.652596429753
10838,偏好地区,台湾,0.642999652701
10838,偏好节目类型,广告,0.631365632533
10838,偏好地区,其他国家,0.618645754551
10838,偏好地区,香港,0.608857840319
10838,偏好语种,国语,0.603461643801
10839,偏好节目类型,生活服务,0.676063925289
10839,偏好地区,英国,0.671942862744
10839,偏好语种,粤语,0.668828130757
10839,偏好节目类型,欧美剧场,0.665362374626
10839,偏好地区,台湾,0.605580107882
10839,偏好语种,法语,0.592265097024
10839,偏好节目类型,动作,0.579672041012
10839,偏好节目类型,纪录片,0.562110680676
10839,偏好地区,其他国家,0.543449743939
10839,偏好地区,日本,0.542104161227
10839,偏好语种,其他,0.527672727243
10839,偏好语种,国语,0.509984966527
10842,偏好节目类型,生活服务,1.38717429575
10842,偏好节目类型,广告,1.31956703494
10842,偏好节目类型,大陆剧场,1.31955523978
10842,偏好节目类型,恐怖,1.30238386911
10842,偏好地区,其他,1.2542997392
10842,偏好地区,其他国家,1.22328284853
10842,偏好语种,德语,1.20907355663
10842,偏好地区,法国,1.16795859861
10842,偏好语种,其他,1.1381761786
10842,偏好地区,大陆,1.1144650114
10842,偏好语种,国语,1.06586207654
10842,偏好语种,日语,0.993578418665
10843,偏好节目类型,广告,1.90619843011
10843,偏好节目类型,动作,1.86836939026
10843,偏好节目类型,恐怖,1.85772521716
10843,偏好节目类型,大陆剧场,1.84924070983
10843,偏好地区,台湾,1.20525603979
10843,偏好地区,其他,1.16032825601
10843,偏好语种,法语,1.15011483832
10843,偏好地区,美国,1.10980869414
10843,偏好语种,德语,1.10883356059
10843,偏好地区,法国,1.09709108527
10843,偏好语种,国语,0.974973609255
10843,偏好语种,日语,0.935293200802
10847,偏好地区,其他,0.658240700175
10847,偏好地区,台湾,0.624254574085
10847,偏好地区,其他国家,0.580786871535
10847,偏好地区,法国,0.580715481199
10848,偏好节目类型,生活服务,0.794668943868
10848,偏好地区,其他,0.754729709196
10848,偏好语种,德语,0.751231226071
10848,偏好节目类型,广告,0.747338470805
10848,偏好语种,法语,0.72759224671
10848,偏好地区,台湾,0.715761685715
10848,偏好节目类型,恐怖,0.698387201477
10848,偏好节目类型,大陆剧场,0.675676083159
10848,偏好地区,其他国家,0.665922217423
10848,偏好地区,法国,0.665840362248
10848,偏好语种,其他,0.652596429753
10848,偏好语种,国语,0.603461643801
10850,偏好节目类型,大陆剧场,3.19410756457
10850,偏好节目类型,动作,3.15914920376
10850,偏好节目类型,纪录片,3.05803012216
10850,偏好节目类型,动作片,2.95650003402
10850,偏好地区,其他国家,2.18051031771
10850,偏好地区,美国,2.07769370937
10850,偏好地区,大陆,1.97968523698
10850,偏好地区,日本,1.96697579178
10850,偏好语种,其他,1.23596187348
10850,偏好语种,国语,1.1599199244
10850,偏好语种,日语,1.08212452618
10850,偏好语种,英语,1.04151864676
10860,偏好地区,英国,0.59517764677
10860,偏好语种,粤语,0.593671368777
10860,偏好地区,美国,0.565418591427
10860,偏好地区,其他,0.555146005733
10860,偏好地区,法国,0.544193081479
10860,偏好节目类型,电视剧场,0.542932640561
10860,偏好语种,德语,0.54093538786
10860,偏好节目类型,生活服务,0.536820541609
10860,偏好节目类型,恐怖,0.535232118604
10860,偏好节目类型,大陆剧场,0.533888844865
10860,偏好语种,国语,0.511482741752
10865,偏好节目类型,广告,1.24625243489
10865,偏好节目类型,恐怖,1.19163886155
10865,偏好节目类型,动作,1.18043759362
10865,偏好节目类型,大陆剧场,1.17641467394
10865,偏好地区,台湾,0.926944924066
10865,偏好地区,其他,0.893271824113
10865,偏好地区,法国,0.843355003166
10865,偏好地区,美国,0.825623501737
10865,偏好语种,法语,0.819373466124
10865,偏好语种,德语,0.781904625784
10865,偏好语种,国语,0.696757424514
10865,偏好语种,日语,0.67351486671
10868,偏好节目类型,恐怖,1.22648594245
10868,偏好节目类型,动作,1.21817275164
10868,偏好节目类型,大陆剧场,1.20272358292
10868,偏好节目类型,综艺娱乐,1.18008793239
10868,偏好地区,台湾,1.12736248494
10868,偏好地区,法国,1.01869747289
10868,偏好地区,美国,0.986868791964
10868,偏好地区,大陆,0.974134567644
10868,偏好语种,法语,0.880848802592
10868,偏好语种,国语,0.749522706287
10868,偏好语种,日语,0.715726807369
10868,偏好语种,英语,0.662110982445
10869,偏好节目类型,广告,2.60784695534
10869,偏好节目类型,综艺娱乐,2.49082478385
10869,偏好节目类型,电视剧场,2.44545077973
10869,偏好节目类型,大陆剧场,2.42387656818
10869,偏好地区,台湾,1.59208519456
10869,偏好地区,其他,1.5129183672
10869,偏好地区,美国,1.42731101968
10869,偏好地区,大陆,1.35901734562
10869,偏好语种,法语,1.11781919058
10869,偏好语种,德语,1.07603123691
10869,偏好语种,国语,0.948042361853
10869,偏好语种,日语,0.910515301572
10871,偏好节目类型,广告,1.02346757722
10871,偏好节目类型,恐怖,0.938720144916
10871,偏好节目类型,纪录片,0.902189377595
10871,偏好节目类型,综艺娱乐,0.900084192672
10871,偏好语种,法语,0.763806520434
10871,偏好地区,台湾,0.75997320338
10871,偏好地区,其他国家,0.699585074347
10871,偏好地区,法国,0.691800424291
10871,偏好语种,其他,0.683751318767
10871,偏好地区,大陆,0.663234137828
10871,偏好语种,国语,0.640518723628
10871,偏好语种,德语,0.595460167545
10872,偏好节目类型,欧美剧场,0.995076328565
10872,偏好地区,其他,0.982225749408
10872,偏好节目类型,广告,0.951941327169
10872,偏好地区,其他国家,0.931310898768
10872,偏好节目类型,恐怖,0.920657186548
10872,偏好地区,法国,0.895947110774
10872,偏好地区,美国,0.891825938071
10872,偏好节目类型,综艺娱乐,0.877473934386
10872,偏好语种,德语,0.514674251837
10877,偏好节目类型,恐怖,2.19970503537
10877,偏好节目类型,大陆剧场,2.18864999701
10877,偏好节目类型,动作,2.18586545542
10877,偏好节目类型,电视剧场,2.14869121832
10877,偏好地区,其他国家,1.41622115695
10877,偏好地区,美国,1.35672146302
10877,偏好地区,法国,1.35412361847
10877,偏好语种,其他,1.31023144643
10877,偏好地区,大陆,1.29287436508
10877,偏好语种,国语,1.22597543493
10877,偏好语种,日语,1.13955156081
10877,偏好语种,英语,1.10338184017
10882,偏好节目类型,广告,0.889884276515
10882,偏好节目类型,恐怖,0.825404062946
10882,偏好节目类型,大陆剧场,0.794242553211
10882,偏好节目类型,动作,0.793561450971
10887,偏好节目类型,广告,2.94186946307
10887,偏好节目类型,综艺娱乐,2.850901386
10887,偏好节目类型,历史,2.76330254483
10887,偏好节目类型,动作片,2.76274293244
10887,偏好地区,其他,1.44689363471
10887,偏好地区,其他国家,1.41656254845
10887,偏好地区,法国,1.3542302507
10887,偏好地区,大陆,1.30277438642
10887,偏好语种,德语,1.1606304086
10887,偏好语种,其他,1.07588589507
10887,偏好语种,日语,0.920840252708
10887,偏好语种,英语,0.908916706917
10889,偏好地区,其他,1.18911510973
10889,偏好语种,德语,1.17399822053
10889,偏好地区,其他国家,1.1260018664
10889,偏好语种,其他,1.08992806062
